Symbol,Name,Exchange,Sector,Industry
ACEINTEG.NS,Ace Integrated Solutions Limited,NSE,Industrials,Staffing & Employment Services
ACLGATI.NS,Allcargo Gati Limited,NSE,Industrials,Integrated Freight & Logistics
ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited,NSE,Industrials,Marine Shipping
ADORWELD.NS,Ador Welding Limited,NSE,Industrials,Specialty Industrial Machinery
AEROFLEX.NS,Aeroflex Industries Limited,NSE,Industrials,Metal Fabrication
AHLADA.NS,Ahlada Engineers Limited,NSE,Industrials,Building Products & Equipment
AHLUCONT.NS,Ahluwalia Contracts (India) Limited,NSE,Industrials,Engineering & Construction
AIAENG.NS,AIA Engineering Limited,NSE,Industrials,Specialty Industrial Machinery
AKASH.NS,Akash Infra-Projects Limited,NSE,Industrials,Engineering & Construction
ALICON.NS,Alicon Castalloy Limited,NSE,Industrials,Metal Fabrication
ALLCARGO.NS,Allcargo Logistics Limited,NSE,Industrials,Integrated Freight & Logistics
ALLSEC.NS,Allsec Technologies Limited,NSE,Industrials,Specialty Business Services
ANUP.NS,The Anup Engineering Limited,NSE,Industrials,Specialty Industrial Machinery
APARINDS.NS,APAR Industries Limited,NSE,Industrials,Electrical Equipment & Parts
APOLLO.NS,Apollo Micro Systems Limited,NSE,Industrials,Aerospace & Defense
APOLLOPIPE.NS,Apollo Pipes Limited,NSE,Industrials,Building Products & Equipment
APOLSINHOT.NS,Apollo Sindoori Hotels Limited,NSE,Industrials,Specialty Business Services
ARE&M.NS,Amara Raja Energy & Mobility Limited,NSE,Industrials,Electrical Equipment & Parts
AROGRANITE.NS,Aro Granite Industries Limited,NSE,Industrials,Building Products & Equipment
ARSHIYA.NS,Arshiya Limited,NSE,Industrials,Integrated Freight & Logistics
ARSSINFRA.NS,ARSS Infrastructure Projects Limited,NSE,Industrials,Infrastructure Operations
ASHOKA.NS,Ashoka Buildcon Limited,NSE,Industrials,Engineering & Construction
ASHOKLEY.NS,Ashok Leyland Limited,NSE,Industrials,Farm & Heavy Construction Machinery
ASIANTILES.NS,Asian Granito India Limited,NSE,Industrials,Building Products & Equipment
ASTRAL.NS,Astral Limited,NSE,Industrials,Building Products & Equipment
ATALREAL.NS,Atal Realtech Limited,NSE,Industrials,Engineering & Construction
ATAM.NS,Atam Valves Limited,NSE,Industrials,Specialty Industrial Machinery
ATL.NS,Allcargo Terminals Limited,NSE,Industrials,Integrated Freight & Logistics
ATLANTAA.NS,Atlantaa Limited,NSE,Industrials,Infrastructure Operations
AVG.NS,AVG Logistics Limited,NSE,Industrials,Integrated Freight & Logistics
AWFIS.NS,,NSE,Industrials,Rental & Leasing Services
AWHCL.NS,Antony Waste Handling Cell Limited,NSE,Industrials,Waste Management
AXISCADES.NS,AXISCADES Technologies Limited,NSE,Industrials,Engineering & Construction
AZAD.NS,,NSE,Industrials,Specialty Industrial Machinery
BALMLAWRIE.NS,Balmer Lawrie & Co. Ltd.,NSE,Industrials,Conglomerates
BALUFORGE.NS,Balu Forge Industries Limited,NSE,Industrials,Metal Fabrication
BANKA.NS,Banka BioLoo Limited,NSE,Industrials,Pollution & Treatment Controls
BBL.NS,Bharat Bijlee Limited,NSE,Industrials,Electrical Equipment & Parts
BDL.NS,Bharat Dynamics Limited,NSE,Industrials,Aerospace & Defense
BEARDSELL.NS,Beardsell Limited,NSE,Industrials,Building Products & Equipment
BEL.NS,Bharat Electronics Limited,NSE,Industrials,Aerospace & Defense
BEML.NS,BEML Limited,NSE,Industrials,Conglomerates
BGRENERGY.NS,BGR Energy Systems Limited,NSE,Industrials,Engineering & Construction
BHEL.NS,Bharat Heavy Electricals Limited,NSE,Industrials,Specialty Industrial Machinery
BIGBLOC.NS,Bigbloc Construction Limited,NSE,Industrials,Building Products & Equipment
BLKASHYAP.NS,B.L. Kashyap and Sons Limited,NSE,Industrials,Engineering & Construction
BLS.NS,BLS International Services Limited,NSE,Industrials,Specialty Business Services
BLSE.NS,,NSE,Industrials,Specialty Business Services
BLUEDART.NS,Blue Dart Express Limited,NSE,Industrials,Integrated Freight & Logistics
BLUESTARCO.NS,Blue Star Limited,NSE,Industrials,Building Products & Equipment
BRNL.NS,Bharat Road Network Limited,NSE,Industrials,Infrastructure Operations
CAPACITE.NS,Capacit'e Infraprojects Limited,NSE,Industrials,Engineering & Construction
CARBORUNIV.NS,Carborundum Universal Limited,NSE,Industrials,Conglomerates
CAREERP.NS,Career Point Limited,NSE,Industrials,Conglomerates
CERA.NS,Cera Sanitaryware Limited,NSE,Industrials,Building Products & Equipment
CGPOWER.NS,CG Power and Industrial Solutions Limited,NSE,Industrials,Electrical Equipment & Parts
CMSINFO.NS,CMS Info Systems Limited,NSE,Industrials,Specialty Business Services
COCHINSHIP.NS,Cochin Shipyard Limited,NSE,Industrials,Aerospace & Defense
CONCOR.NS,Container Corporation of India Limited,NSE,Industrials,Railroads
CONTROLPR.NS,Control Print Limited,NSE,Industrials,Business Equipment & Supplies
CORDSCABLE.NS,Cords Cable Industries Limited,NSE,Industrials,Electrical Equipment & Parts
CROWN.NS,Crown Lifters Limited,NSE,Industrials,Rental & Leasing Services
CUMMINSIND.NS,Cummins India Limited,NSE,Industrials,Specialty Industrial Machinery
CYIENT.NS,Cyient Limited,NSE,Industrials,Conglomerates
DATAPATTNS.NS,Data Patterns (India) Limited,NSE,Industrials,Aerospace & Defense
DBL.NS,Dilip Buildcon Limited,NSE,Industrials,Engineering & Construction
DCM.NS,DCM Limited,NSE,Industrials,Metal Fabrication
DCXINDIA.NS,DCX Systems Limited,NSE,Industrials,Aerospace & Defense
DEEDEV.NS,,NSE,Industrials,Metal Fabrication
DELHIVERY.NS,Delhivery Limited,NSE,Industrials,Integrated Freight & Logistics
DELTAMAGNT.NS,Delta Manufacturing Limited,NSE,Industrials,Specialty Industrial Machinery
DENORA.NS,De Nora India Limited,NSE,Industrials,Electrical Equipment & Parts
DHRUV.NS,Dhruv Consultancy Services Limited,NSE,Industrials,Engineering & Construction
DIACABS.NS,Diamond Power Infrastructure Limited,NSE,Industrials,Specialty Industrial Machinery
DIL.NS,Debock Industries Limited,NSE,Industrials,Farm & Heavy Construction Machinery
DJML.NS,DJ Mediaprint & Logistics Limited,NSE,Industrials,Specialty Business Services
DOMS.NS,DOMS Industries Limited,NSE,Industrials,Business Equipment & Supplies
DPWIRES.NS,D P Wires Limited,NSE,Industrials,Metal Fabrication
DREAMFOLKS.NS,Dreamfolks Services Limited,NSE,Industrials,Airports & Air Services
DREDGECORP.NS,Dredging Corporation of India Limited,NSE,Industrials,Engineering & Construction
DUCON.NS,Ducon Infratechnologies Limited,NSE,Industrials,Specialty Industrial Machinery
DYCL.NS,Dynamic Cables Limited,NSE,Industrials,Electrical Equipment & Parts
EIMCOELECO.NS,Eimco Elecon (India) Limited,NSE,Industrials,Farm & Heavy Construction Machinery
EKC.NS,Everest Kanto Cylinder Limited,NSE,Industrials,Specialty Industrial Machinery
ELECON.NS,Elecon Engineering Company Limited,NSE,Industrials,Specialty Industrial Machinery
ELGIEQUIP.NS,Elgi Equipments Limited,NSE,Industrials,Specialty Industrial Machinery
ELIN.NS,Elin Electronics Limited,NSE,Industrials,Electrical Equipment & Parts
EMSLIMITED.NS,EMS Limited,NSE,Industrials,Engineering & Construction
ENGINERSIN.NS,Engineers India Limited,NSE,Industrials,Engineering & Construction
EPACK.NS,EPACK Durable Limited,NSE,Industrials,Building Products & Equipment
ESABINDIA.NS,ESAB India Limited,NSE,Industrials,Tools & Accessories
ESCORTS.NS,Escorts Kubota Limited,NSE,Industrials,Farm & Heavy Construction Machinery
ESSARSHPNG.NS,Essar Shipping Limited,NSE,Industrials,Marine Shipping
EVEREADY.NS,Eveready Industries India Limited,NSE,Industrials,Electrical Equipment & Parts
EVERESTIND.NS,Everest Industries Limited,NSE,Industrials,Building Products & Equipment
EXCEL.NS,Excel Realty N Infra Limited,NSE,Industrials,Conglomerates
EXICOM.NS,Exicom Tele-Systems Limited,NSE,Industrials,Electrical Equipment & Parts
EXXARO.NS,Exxaro Tiles Limited,NSE,Industrials,Building Products & Equipment
FINCABLES.NS,Finolex Cables Limited,NSE,Industrials,Electrical Equipment & Parts
FINPIPE.NS,Finolex Industries Limited,NSE,Industrials,Building Products & Equipment
FLAIR.NS,,NSE,Industrials,Business Equipment & Supplies
GANDHITUBE.NS,Gandhi Special Tubes Limited,NSE,Industrials,Metal Fabrication
GANGAFORGE.NS,Ganga Forging Limited,NSE,Industrials,Metal Fabrication
GATEWAY.NS,Gateway Distriparks Limited,NSE,Industrials,Integrated Freight & Logistics
GAYAPROJ.NS,Gayatri Projects Limited,NSE,Industrials,Engineering & Construction
GEEKAYWIRE.NS,Geekay Wires Limited,NSE,Industrials,Electrical Equipment & Parts
GENCON.NS,Generic Engineering Construction and Projects Limited,NSE,Industrials,Engineering & Construction
GENUSPOWER.NS,Genus Power Infrastructures Limited,NSE,Industrials,Electrical Equipment & Parts
GEPIL.NS,GE Power India Limited,NSE,Industrials,Engineering & Construction
GESHIP.NS,The Great Eastern Shipping Company Limited,NSE,Industrials,Marine Shipping
GET&D.NS,GE T&D India Limited,NSE,Industrials,Specialty Industrial Machinery
GKWLIMITED.NS,GKW Limited,NSE,Industrials,Specialty Business Services
GLOBALVECT.NS,Global Vectra Helicorp Limited,NSE,Industrials,Airports & Air Services
GMMPFAUDLR.NS,GMM Pfaudler Limited,NSE,Industrials,Specialty Industrial Machinery
GMRINFRA.NS,GMR Airports Infrastructure Limited,NSE,Industrials,Airports & Air Services
GODHA.NS,Godha Cabcon & Insulation Limited,NSE,Industrials,Electrical Equipment & Parts
GODREJIND.NS,Godrej Industries Limited,NSE,Industrials,Conglomerates
GPPL.NS,Gujarat Pipavav Port Limited,NSE,Industrials,Marine Shipping
GPTINFRA.NS,GPT Infraprojects Limited,NSE,Industrials,Engineering & Construction
GRAPHITE.NS,Graphite India Limited,NSE,Industrials,Electrical Equipment & Parts
GRAVITA.NS,Gravita India Limited,NSE,Industrials,Metal Fabrication
GREAVESCOT.NS,Greaves Cotton Limited,NSE,Industrials,Specialty Industrial Machinery
GRINDWELL.NS,Grindwell Norton Limited,NSE,Industrials,Building Products & Equipment
GRINFRA.NS,G R Infraprojects Limited,NSE,Industrials,Engineering & Construction
GRSE.NS,Garden Reach Shipbuilders & Engineers Limited,NSE,Industrials,Aerospace & Defense
GUJAPOLLO.NS,Gujarat Apollo Industries Limited,NSE,Industrials,Specialty Industrial Machinery
HAL.NS,Hindustan Aeronautics Limited,NSE,Industrials,Aerospace & Defense
HAPPYFORGE.NS,,NSE,Industrials,Metal Fabrication
HARDWYN.NS,Hardwyn India Limited,NSE,Industrials,Building Products & Equipment
HARSHA.NS,Harsha Engineers International Limited,NSE,Industrials,Tools & Accessories
HAVELLS.NS,Havells India Limited,NSE,Industrials,Electrical Equipment & Parts
HBLPOWER.NS,HBL Power Systems Limited,NSE,Industrials,Electrical Equipment & Parts
HCC.NS,Hindustan Construction Company Limited,NSE,Industrials,Engineering & Construction
HECPROJECT.NS,HEC Infra Projects Limited,NSE,Industrials,Engineering & Construction
HEG.NS,HEG Limited,NSE,Industrials,Electrical Equipment & Parts
HERCULES.NS,Hercules Hoists Limited,NSE,Industrials,Specialty Industrial Machinery
HGINFRA.NS,H.G. Infra Engineering Limited,NSE,Industrials,Engineering & Construction
HGS.NS,Hinduja Global Solutions Limited,NSE,Industrials,Specialty Business Services
HIL.NS,HIL Limited,NSE,Industrials,Building Products & Equipment
HILTON.NS,Hilton Metal Forging Limited,NSE,Industrials,Metal Fabrication
HIRECT.NS,Hind Rectifiers Limited,NSE,Industrials,Electrical Equipment & Parts
HLEGLAS.NS,HLE Glascoat Limited,NSE,Industrials,Specialty Industrial Machinery
HMT.NS,HMT Limited,NSE,Industrials,Farm & Heavy Construction Machinery
HONAUT.NS,Honeywell Automation India Limited,NSE,Industrials,Electrical Equipment & Parts
HONDAPOWER.NS,Honda India Power Products Limited,NSE,Industrials,Specialty Industrial Machinery
HPL.NS,HPL Electric & Power Limited,NSE,Industrials,Electrical Equipment & Parts
ICEMAKE.NS,Ice Make Refrigeration Limited,NSE,Industrials,Specialty Industrial Machinery
IEL.NS,Indiabulls Enterprises Limited,NSE,Industrials,Rental & Leasing Services
IL&FSENGG.NS,IL&FS Engineering and Construction Company Limited,NSE,Industrials,Engineering & Construction
IL&FSTRANS.NS,IL&FS Transportation Networks Limited,NSE,Industrials,Infrastructure Operations
INDIANHUME.NS,The Indian Hume Pipe Company Limited,NSE,Industrials,Engineering & Construction
INDIGO.NS,InterGlobe Aviation Limited,NSE,Industrials,Airlines
INDOTECH.NS,Indo Tech Transformers Limited,NSE,Industrials,Electrical Equipment & Parts
INGERRAND.NS,Ingersoll-Rand (India) Limited,NSE,Industrials,Specialty Industrial Machinery
INOXINDIA.NS,INOX India Limited,NSE,Industrials,Specialty Industrial Machinery
INOXWIND.NS,Inox Wind Limited,NSE,Industrials,Specialty Industrial Machinery
INTLCONV.NS,International Conveyors Limited,NSE,Industrials,Specialty Industrial Machinery
IONEXCHANG.NS,Ion Exchange (India) Limited,NSE,Industrials,Pollution & Treatment Controls
IRB.NS,IRB Infrastructure Developers Limited,NSE,Industrials,Infrastructure Operations
IRCON.NS,Ircon International Limited,NSE,Industrials,Engineering & Construction
IRCTC.NS,Indian Railway Catering & Tourism Corporation Limited,NSE,Industrials,Railroads
ISGEC.NS,Isgec Heavy Engineering Limited,NSE,Industrials,Specialty Industrial Machinery
ITDCEM.NS,ITD Cementation India Limited,NSE,Industrials,Engineering & Construction
IWEL.NS,Inox Wind Energy Limited,NSE,Industrials,Specialty Industrial Machinery
JASH.NS,Jash Engineering Limited,NSE,Industrials,Specialty Industrial Machinery
JETAIRWAYS.NS,Jet Airways (India) Limited,NSE,Industrials,Airlines
JETFREIGHT.NS,Jet Freight Logistics Limited,NSE,Industrials,Integrated Freight & Logistics
JISLDVREQS.NS,Jain Irrigation Systems Limited,NSE,Industrials,Farm & Heavy Construction Machinery
JISLJALEQS.NS,Jain Irrigation Systems Limited,NSE,Industrials,Farm & Heavy Construction Machinery
JITFINFRA.NS,JITF Infralogistics Limited,NSE,Industrials,Engineering & Construction
JKIL.NS,J. Kumar Infraprojects Limited,NSE,Industrials,Engineering & Construction
JNKINDIA.NS,JNK India Limited,NSE,Industrials,Specialty Industrial Machinery
JPASSOCIAT.NS,Jaiprakash Associates Limited,NSE,Industrials,Conglomerates
JSWHL.NS,JSW Holdings Limited,NSE,Industrials,Conglomerates
JSWINFRA.NS,JSW Infrastructure Limited,NSE,Industrials,Integrated Freight & Logistics
JWL.NS,Jupiter Wagons Limited,NSE,Industrials,Railroads
JYOTICNC.NS,Jyoti CNC Automation Limited,NSE,Industrials,Specialty Industrial Machinery
JYOTISTRUC.NS,Jyoti Structures Limited,NSE,Industrials,Specialty Industrial Machinery
KABRAEXTRU.NS,Kabra Extrusiontechnik Limited,NSE,Industrials,Specialty Industrial Machinery
KAJARIACER.NS,Kajaria Ceramics Limited,NSE,Industrials,Building Products & Equipment
KAPSTON.NS,Kapston Services Limited,NSE,Industrials,Specialty Business Services
KAUSHALYA.NS,Kaushalya Infrastructure Development Corporation Limited,NSE,Industrials,Engineering & Construction
KAYNES.NS,Kaynes Technology India Limited,NSE,Industrials,Specialty Industrial Machinery
KEC.NS,KEC International Limited,NSE,Industrials,Engineering & Construction
KECL.NS,Kirloskar Electric Company Limited,NSE,Industrials,Specialty Industrial Machinery
KEI.NS,KEI Industries Limited,NSE,Industrials,Electrical Equipment & Parts
KIRLOSBROS.NS,Kirloskar Brothers Limited,NSE,Industrials,Specialty Industrial Machinery
KIRLOSENG.NS,Kirloskar Oil Engines Limited,NSE,Industrials,Specialty Industrial Machinery
KIRLOSIND.NS,Kirloskar Industries Limited,NSE,Industrials,Metal Fabrication
KIRLPNU.NS,Kirloskar Pneumatic Company Limited,NSE,Industrials,Specialty Industrial Machinery
KNRCON.NS,KNR Constructions Limited,NSE,Industrials,Engineering & Construction
KOKUYOCMLN.NS,Kokuyo Camlin Limited,NSE,Industrials,Business Equipment & Supplies
KOTHARIPRO.NS,Kothari Products Limited,NSE,Industrials,Conglomerates
KPIL.NS,Kalpataru Projects International Limited,NSE,Industrials,Engineering & Construction
KRITI.NS,Kriti Industries (India) Limited,NSE,Industrials,Building Products & Equipment
KRYSTAL.NS,,NSE,Industrials,Conglomerates
KSB.NS,KSB Limited,NSE,Industrials,Specialty Industrial Machinery
LATENTVIEW.NS,Latent View Analytics Limited,NSE,Industrials,Consulting Services
LATTEYS.NS,Latteys Industries Limited,NSE,Industrials,Specialty Industrial Machinery
LAXMIMACH.NS,Lakshmi Machine Works Limited,NSE,Industrials,Specialty Industrial Machinery
LEXUS.NS,Lexus Granito (India) Limited,NSE,Industrials,Building Products & Equipment
LGBFORGE.NS,LGB Forge Limited,NSE,Industrials,Metal Fabrication
LINC.NS,Linc Limited,NSE,Industrials,Business Equipment & Supplies
LLOYDSENGG.NS,Lloyds Engineering Works Limited,NSE,Industrials,Specialty Industrial Machinery
LOKESHMACH.NS,Lokesh Machines Limited,NSE,Industrials,Specialty Industrial Machinery
LT.NS,Larsen & Toubro Limited,NSE,Industrials,Engineering & Construction
MACPOWER.NS,Macpower CNC Machines Limited,NSE,Industrials,Specialty Industrial Machinery
MADHAV.NS,Madhav Marbles and Granites Limited,NSE,Industrials,Building Products & Equipment
MADHUCON.NS,Madhucon Projects Limited,NSE,Industrials,Engineering & Construction
MAHEPC.NS,Mahindra EPC Irrigation Limited,NSE,Industrials,Farm & Heavy Construction Machinery
MAHESHWARI.NS,Maheshwari Logistics Limited,NSE,Industrials,Integrated Freight & Logistics
MAHLOG.NS,Mahindra Logistics Limited,NSE,Industrials,Integrated Freight & Logistics
MALLCOM.NS,Mallcom (India) Limited,NSE,Industrials,Security & Protection Services
MANAKCOAT.NS,Manaksia Coated Metals & Industries Limited,NSE,Industrials,Metal Fabrication
MANAKSIA.NS,Manaksia Limited,NSE,Industrials,Metal Fabrication
MANINFRA.NS,Man Infraconstruction Limited,NSE,Industrials,Engineering & Construction
MANUGRAPH.NS,Manugraph India Limited,NSE,Industrials,Specialty Industrial Machinery
MARINE.NS,Marine Electricals (India) Limited,NSE,Industrials,Marine Shipping
MARSHALL.NS,Marshall Machines Limited,NSE,Industrials,Specialty Industrial Machinery
MAZDA.NS,Mazda Limited,NSE,Industrials,Specialty Industrial Machinery
MAZDOCK.NS,Mazagon Dock Shipbuilders Limited,NSE,Industrials,Aerospace & Defense
MBECL.NS,McNally Bharat Engineering Company Limited,NSE,Industrials,Engineering & Construction
MBLINFRA.NS,MBL Infrastructures Limited,NSE,Industrials,Engineering & Construction
MEP.NS,MEP Infrastructure Developers Limited,NSE,Industrials,Infrastructure Operations
MITCON.NS,MITCON Consultancy & Engineering Services Limited,NSE,Industrials,Engineering & Construction
MMFL.NS,M M Forgings Limited,NSE,Industrials,Metal Fabrication
MMTC.NS,MMTC Limited,NSE,Industrials,Conglomerates
MODISONLTD.NS,Modison Limited,NSE,Industrials,Electrical Equipment & Parts
MOLDTECH.NS,Mold-Tek Technologies Limited,NSE,Industrials,Engineering & Construction
MSTCLTD.NS,MSTC Limited,NSE,Industrials,Conglomerates
MTARTECH.NS,MTAR Technologies Limited,NSE,Industrials,Specialty Industrial Machinery
MURUDCERA.NS,Murudeshwar Ceramics Ltd.,NSE,Industrials,Building Products & Equipment
NAVA.NS,Nava Limited,NSE,Industrials,Conglomerates
NAVKARCORP.NS,Navkar Corporation Limited,NSE,Industrials,Integrated Freight & Logistics
NBCC.NS,NBCC (India) Limited,NSE,Industrials,Engineering & Construction
NCC.NS,NCC Limited,NSE,Industrials,Engineering & Construction
NECCLTD.NS,North Eastern Carrying Corporation Limited,NSE,Industrials,Trucking
NELCAST.NS,Nelcast Limited,NSE,Industrials,Metal Fabrication
NESCO.NS,Nesco Limited,NSE,Industrials,Conglomerates
NIBL.NS,NRB Industrial Bearings Limited,NSE,Industrials,Tools & Accessories
NIPPOBATRY.NS,Indo National Limited,NSE,Industrials,Electrical Equipment & Parts
NIRAJ.NS,Niraj Cement Structurals Limited,NSE,Industrials,Engineering & Construction
NITCO.NS,NITCO Limited,NSE,Industrials,Building Products & Equipment
NOIDATOLL.NS,Noida Toll Bridge Company Limited,NSE,Industrials,Infrastructure Operations
NRL.NS,Nupur Recyclers Limited,NSE,Industrials,Waste Management
OBCL.NS,Orissa Bengal Carrier Limited,NSE,Industrials,Trucking
OLECTRA.NS,Olectra Greentech Limited,NSE,Industrials,Farm & Heavy Construction Machinery
OMINFRAL.NS,Om Infra Limited,NSE,Industrials,Engineering & Construction
ONEPOINT.NS,One Point One Solutions Limited,NSE,Industrials,Specialty Business Services
ORIENTALTL.NS,Oriental Trimex Limited,NSE,Industrials,Building Products & Equipment
ORIENTBELL.NS,Orient Bell Limited,NSE,Industrials,Building Products & Equipment
PARAS.NS,Paras Defence and Space Technologies Limited,NSE,Industrials,Aerospace & Defense
PATELENG.NS,Patel Engineering Limited,NSE,Industrials,Engineering & Construction
PATINTLOG.NS,Patel Integrated Logistics Limited,NSE,Industrials,Integrated Freight & Logistics
PDSL.NS,PDS Limited,NSE,Industrials,Specialty Business Services
PENIND.NS,Pennar Industries Limited,NSE,Industrials,Specialty Industrial Machinery
PIGL.NS,Power & Instrumental (Gujarat) Limited,NSE,Industrials,Engineering & Construction
PITTIENG.NS,Pitti Engineering Limited,NSE,Industrials,Metal Fabrication
PIXTRANS.NS,PIX Transmissions Limited,NSE,Industrials,Specialty Industrial Machinery
PLAZACABLE.NS,Plaza Wires Limited,NSE,Industrials,Electrical Equipment & Parts
PNCINFRA.NS,PNC Infratech Limited,NSE,Industrials,Engineering & Construction
POKARNA.NS,Pokarna Limited,NSE,Industrials,Building Products & Equipment
POLYCAB.NS,Polycab India Limited,NSE,Industrials,Electrical Equipment & Parts
POWERMECH.NS,Power Mech Projects Limited,NSE,Industrials,Engineering & Construction
PPL.NS,Prakash Pipes Limited,NSE,Industrials,Building Products & Equipment
PRAJIND.NS,Praj Industries Limited,NSE,Industrials,Engineering & Construction
PRECWIRE.NS,Precision Wires India Limited,NSE,Industrials,Electrical Equipment & Parts
PRINCEPIPE.NS,Prince Pipes and Fittings Limited,NSE,Industrials,Building Products & Equipment
PRITIKAUTO.NS,Pritika Auto Industries Limited,NSE,Industrials,Specialty Industrial Machinery
PSPPROJECT.NS,PSP Projects Limited,NSE,Industrials,Engineering & Construction
PTCIL.NS,PTC Industries Limited,NSE,Industrials,Metal Fabrication
PVP.NS,PVP Ventures Limited,NSE,Industrials,Conglomerates
QUESS.NS,Quess Corp Limited,NSE,Industrials,Staffing & Employment Services
RACE.NS,Race Eco Chain Limited,NSE,Industrials,Waste Management
RADIANTCMS.NS,Radiant Cash Management Services Limited,NSE,Industrials,Specialty Business Services
RAMCOIND.NS,Ramco Industries Limited,NSE,Industrials,Building Products & Equipment
RAMKY.NS,Ramky Infrastructure Limited,NSE,Industrials,Engineering & Construction
RAMRAT.NS,Ram Ratna Wires Limited,NSE,Industrials,Electrical Equipment & Parts
REGENCERAM.NS,Regency Ceramics Limited,NSE,Industrials,Building Products & Equipment
REPL.NS,Rudrabhishek Enterprises Limited,NSE,Industrials,Consulting Services
REPRO.NS,Repro India Limited,NSE,Industrials,Specialty Business Services
RHIM.NS,RHI Magnesita India Limited,NSE,Industrials,Metal Fabrication
RIIL.NS,Reliance Industrial Infrastructure Limited,NSE,Industrials,Engineering & Construction
RITCO.NS,Ritco Logistics Limited,NSE,Industrials,Integrated Freight & Logistics
RITES.NS,RITES Limited,NSE,Industrials,Engineering & Construction
RKEC.NS,RKEC Projects Limited,NSE,Industrials,Engineering & Construction
RKFORGE.NS,Ramkrishna Forgings Limited,NSE,Industrials,Tools & Accessories
ROLEXRINGS.NS,Rolex Rings Limited,NSE,Industrials,Metal Fabrication
ROLLT.NS,Rollatainers Limited,NSE,Industrials,Conglomerates
ROSSELLIND.NS,Rossell India Limited,NSE,Industrials,Conglomerates
ROTO.NS,Roto Pumps Limited,NSE,Industrials,Specialty Industrial Machinery
RPPINFRA.NS,R.P.P. Infra Projects Limited,NSE,Industrials,Engineering & Construction
RRKABEL.NS,R R Kabel Limited,NSE,Industrials,Electrical Equipment & Parts
RUCHINFRA.NS,Ruchi Infrastructure Limited,NSE,Industrials,Specialty Business Services
RVNL.NS,Rail Vikas Nigam Limited,NSE,Industrials,Engineering & Construction
S&SPOWER.NS,S&S Power Switchgear Limited,NSE,Industrials,Electrical Equipment & Parts
SADBHAV.NS,Sadbhav Engineering Limited,NSE,Industrials,Engineering & Construction
SADBHIN.NS,Sadbhav Infrastructure Project Limited,NSE,Industrials,Engineering & Construction
SAHYADRI.NS,Sahyadri Industries Limited,NSE,Industrials,Building Products & Equipment
SALZERELEC.NS,Salzer Electronics Limited,NSE,Industrials,Electrical Equipment & Parts
SANGHVIMOV.NS,Sanghvi Movers Limited,NSE,Industrials,Rental & Leasing Services
SBC.NS,SBC Exports Limited,NSE,Industrials,Conglomerates
SBCL.NS,Shivalik Bimetal Controls Limited,NSE,Industrials,Metal Fabrication
SCHNEIDER.NS,Schneider Electric Infrastructure Limited,NSE,Industrials,Electrical Equipment & Parts
SCI.NS,The Shipping Corporation of India Limited,NSE,Industrials,Marine Shipping
SEAMECLTD.NS,Seamec Limited,NSE,Industrials,Marine Shipping
SECMARK.NS,SecMark Consultancy Limited,NSE,Industrials,Consulting Services
SECURCRED.NS,SecUR Credentials Limited,NSE,Industrials,Specialty Business Services
SEJALLTD.NS,Sejal Glass Limited,NSE,Industrials,Building Products & Equipment
SEMAC.NS,Semac Consultants Limited,NSE,Industrials,Farm & Heavy Construction Machinery
SEPC.NS,SEPC Limited,NSE,Industrials,Engineering & Construction
SGIL.NS,Synergy Green Industries Limited,NSE,Industrials,Metal Fabrication
SHAKTIPUMP.NS,Shakti Pumps (India) Limited,NSE,Industrials,Specialty Industrial Machinery
SHANTIGEAR.NS,Shanthi Gears Limited,NSE,Industrials,Specialty Industrial Machinery
SHREYAS.NS,Shreyas Shipping and Logistics Limited,NSE,Industrials,Marine Shipping
SIEMENS.NS,Siemens Limited,NSE,Industrials,Specialty Industrial Machinery
SIMPLEXINF.NS,Simplex Infrastructures Limited,NSE,Industrials,Engineering & Construction
SINDHUTRAD.NS,Sindhu Trade Links Limited,NSE,Industrials,Conglomerates
SIS.NS,SIS Limited,NSE,Industrials,Security & Protection Services
SKFINDIA.NS,SKF India Limited,NSE,Industrials,Tools & Accessories
SKIPPER.NS,Skipper Limited,NSE,Industrials,Engineering & Construction
SMLT.NS,Sarthak Metals Limited,NSE,Industrials,Metal Fabrication
SNOWMAN.NS,Snowman Logistics Limited,NSE,Industrials,Integrated Freight & Logistics
SOMANYCERA.NS,Somany Ceramics Limited,NSE,Industrials,Building Products & Equipment
SOMICONVEY.NS,Somi Conveyor Beltings Limited,NSE,Industrials,Specialty Industrial Machinery
SPMLINFRA.NS,SPML Infra Limited,NSE,Industrials,Engineering & Construction
SRM.NS,,NSE,Industrials,Engineering & Construction
STCINDIA.NS,The State Trading Corporation of India Limited,NSE,Industrials,Conglomerates
STERTOOLS.NS,Sterling Tools Limited,NSE,Industrials,Tools & Accessories
SUNCLAY.NS,Sundaram-Clayton Limited,NSE,Industrials,Metal Fabrication
SUNDARMHLD.NS,Sundaram Finance Holdings Limited,NSE,Industrials,Specialty Business Services
SUPREMEIND.NS,The Supreme Industries Limited,NSE,Industrials,Building Products & Equipment
SUPREMEINF.NS,Supreme Infrastructure India Limited,NSE,Industrials,Engineering & Construction
SUZLON.NS,Suzlon Energy Limited,NSE,Industrials,Specialty Industrial Machinery
SVLL.NS,Shree Vasu Logistics Limited,NSE,Industrials,Trucking
